first_purchase_date,user_id,purchase_id,venue_id,product_line
04.08.20,6596901,18034t8906k9330,744959w9986,Restaurant
03.08.20,4097316,53847d9795i3953,964762v9759,Restaurant
15.07.20,9120370,79291u9938y6708,852066t8031,Restaurant
17.07.20,6854219,64910g3009c1207,207211a8234,Restaurant
30.07.20,1116968,45940r3030t8518,823301c8222,Restaurant
27.07.20,8480541,20844d8275z3867,683540m4206,Restaurant
07.08.20,3647518,98755g1372b5101,929750i1407,Restaurant
10.08.20,7652930,48220t2756p6287,379590h2372,Restaurant
01.08.20,6829360,52066b2461k7121,929750i1407,Restaurant
20.08.20,9180483,66284q6477w6417,587079e1023,Restaurant
08.08.20,9105918,78722z6162b3598,729336c9300,Restaurant
18.08.20,8900709,25472k6433p3609,211675s2957,Restaurant
17.07.20,7900869,93659i1031t5272,802181g7135,Restaurant
18.07.20,5824781,47937v8657a5441,298024c7556,Restaurant
16.08.20,6015547,95242n6469j1382,254223s5133,Restaurant
12.08.20,4639227,81443j9580i4610,896159f9257,Restaurant
25.07.20,1977064,11339q9761r4786,942053r6910,Restaurant
03.08.20,2987488,90926h9978h3650,515960n8076,Restaurant
01.08.20,2755472,60322e5658d9144,785647v4946,Restaurant
13.08.20,7375435,71484s5545u5869,914004u5910,Restaurant
24.07.20,4336381,91934c8163u1988,259932n9399,Restaurant
13.08.20,6773796,28916v4061y5734,933958j4084,Restaurant
04.08.20,3091088,50010u9317v6234,100514v5965,Restaurant
19.08.20,1575512,24632n1681y3817,844506a9914,Restaurant
12.08.20,3155027,91744o9724q4752,227319x5724,Restaurant
05.08.20,5235959,29746h1803b3746,618549q5701,Restaurant
06.08.20,1091273,49214m8020n6811,450559s5533,Restaurant
21.08.20,7944810,69734c1934d4175,191289f4010,Restaurant
16.08.20,5655781,92299r7868c6120,821380f7138,Restaurant
03.08.20,3044908,77754r5448o7832,712471g9172,Restaurant
17.07.20,1391151,21151g5818a7532,509882x8161,Restaurant
17.07.20,5102095,90099z2119b7522,619889s1941,Restaurant
05.08.20,3291089,32116r8843o7614,122915b3615,Restaurant
19.07.20,7008726,63556y3685x6850,875725u6282,Restaurant
31.07.20,9888147,61322m9887z9958,369309q8172,Restaurant
15.07.20,2417828,82640t7157g5196,690429k1728,Restaurant
29.07.20,4900752,22069d2205g6501,242010f4648,Restaurant
29.07.20,7775857,25121u3749r3451,509910z3297,Restaurant
20.07.20,8085109,46370m2039h7396,291819i1002,Restaurant
08.08.20,4888226,33488m1341w3087,387302p9794,Restaurant
19.08.20,6803701,30872n6815p5137,859489v4876,Retail store
17.07.20,8555210,92674v9132u8108,423970b7766,Restaurant
16.08.20,4150572,57524d8168x9736,192976e3251,Restaurant
29.07.20,1823655,76432o8102j8755,122915b3615,Restaurant
17.08.20,2518074,27017u1300o8278,231630t2321,Restaurant
01.08.20,7567670,76148w4072p6335,757678o8521,Restaurant
12.08.20,5521286,30510w8186y5521,321452q1122,Restaurant
14.08.20,2512768,79163a9619k3241,553616g1200,Restaurant
21.07.20,7009655,50113f4772s9466,159424f7959,Restaurant
18.07.20,5936719,21027r7211e6195,948949k4138,Restaurant
26.07.20,9881606,63210h2129f9947,809064x7474,Restaurant
04.08.20,2763920,77384r4269r3231,942053r6910,Restaurant
14.07.20,3505690,50078q2895a1301,828892z2626,Restaurant
20.08.20,8558398,26429p8068x7824,114393w7204,Restaurant
11.08.20,7273501,48780j3596v5814,879424k1755,Restaurant
10.08.20,8839856,73028u7642l1983,827675z8057,Restaurant
19.07.20,4169099,70777j7819b7987,802181g7135,Restaurant
18.07.20,4560534,41857z5114k9253,942053r6910,Restaurant
14.08.20,4724611,55512q1963x2227,357482v7185,Restaurant
09.08.20,1099133,52877a5291l6958,254160u1961,Restaurant
01.08.20,8002911,76969p5709n3275,510808j4325,Restaurant
30.07.20,9478136,37345f7175o2884,331480y2949,Restaurant
04.08.20,8545356,76762s2122h3961,969362y1026,Restaurant
22.07.20,5679047,87764s4574f8378,876157e8275,Restaurant
17.07.20,9144446,26744h9788b9909,729336c9300,Restaurant
10.08.20,8556174,46147g9883f8498,575764s4990,Restaurant
28.07.20,4479180,63928k3908a3967,863086r6712,Restaurant
14.08.20,7349121,24010p7678o6409,878456c4524,Restaurant
18.07.20,5109934,45368g8303r6042,725867x6031,Restaurant
16.07.20,2220497,12159w8800w7737,791858i5563,Restaurant
12.08.20,8152479,61274a2255d1830,619889s1941,Restaurant
13.07.20,2190266,91012y9349n5691,823301c8222,Restaurant
18.08.20,3578996,99150t1367o5908,612119d4768,Restaurant
10.08.20,5585599,24196s9345d3706,122915b3615,Restaurant
14.07.20,9809431,28434p8908u4397,735824c6119,Restaurant
20.07.20,4008003,51953m4279o1255,902511r3834,Restaurant
21.07.20,2135214,57943i4198z6468,416966w3317,Restaurant
16.07.20,2739586,48811j5359l6027,965620i3151,Restaurant
17.08.20,9061601,25501x7730s5236,525084v2576,Restaurant
30.07.20,1413909,17419q5068r5486,942053r6910,Restaurant
16.07.20,7584002,80042t5056x5435,254223s5133,Restaurant
09.08.20,3002017,97371v2991y3033,776407r4814,Restaurant
13.07.20,9410886,37252a5226w4223,599174z9075,Restaurant
30.07.20,1542384,36231a2747z7425,422097y9840,Restaurant
20.07.20,3114799,24466u9270h3652,499633s8269,Restaurant
15.07.20,2448097,42856j1875i8447,522503s4953,Restaurant
06.08.20,7141363,10652j3677j4277,972108c7453,Restaurant
04.08.20,7825055,64670m1823g6011,137023n9341,Restaurant
15.08.20,1912711,64882v5125i4160,739171l8588,Restaurant
18.07.20,2332037,82063g3258h2627,941155p2895,Restaurant
17.07.20,7383066,59408x1186f2769,122915b3615,Restaurant
17.07.20,7128573,84909w7194k1635,321452q1122,Restaurant
20.08.20,9029667,98504s7896r7037,310260c7965,Restaurant
03.08.20,6445883,84403r7488u2769,884139t4798,Restaurant
25.07.20,6731471,94261n4246k1993,392806d7126,Restaurant
14.08.20,1884067,96662c4218x8333,667215r2445,Restaurant
12.08.20,8110103,56728b8879t2239,726096e5263,Restaurant
15.08.20,5136480,97402k1130v7882,282607e3048,Restaurant
17.08.20,2080405,42364i4994u2211,605267e9693,Restaurant
19.08.20,9744338,51601i3436z2217,942976x8147,Restaurant
10.08.20,4923571,99013r4361b6901,583810s2222,Restaurant
15.08.20,8534262,95988y8107j8540,109445d7398,Retail store
14.07.20,1040515,64726x1096m5683,561473u7086,Restaurant
21.08.20,9644496,75134q7186q6610,109445d7398,Retail store
12.08.20,1176453,82323o3124d3740,735824c6119,Restaurant
22.08.20,8857729,52303b4509z7613,371153l1480,Restaurant
21.07.20,3885939,94977o5156k4669,513275x9828,Restaurant
21.07.20,9119683,30785p9889f9720,971791d9866,Restaurant
19.07.20,2877246,77489w2341e5260,759314t6671,Restaurant
16.08.20,4360191,56816r6817a1625,279927a7888,Restaurant
16.08.20,4271438,91631j3165w6119,593214n8644,Restaurant
15.07.20,7332663,39889v4432g6989,517524x4392,Restaurant
09.08.20,1292407,11142z1832g8574,321452q1122,Restaurant
17.08.20,9479860,62554a9554t7910,164835q7890,Restaurant
07.08.20,1318355,48355e5169r7096,238913y4112,Restaurant
13.08.20,9905253,38649d9695b7283,671348c5559,Restaurant
19.07.20,8780589,77920g7867h9556,159424f7959,Restaurant
17.08.20,9874469,95245n3045x4277,889828s2945,Restaurant
10.08.20,3191604,22257o5187p5120,507697s5973,Restaurant
27.07.20,2301897,74348m8078j5823,914004u5910,Restaurant
07.08.20,3014984,79545f4966y9315,263717n5548,Restaurant
08.08.20,3939849,78149b6257n7614,156542m5125,Retail store
21.08.20,1038791,85960m9924g3221,982071h3350,Restaurant
08.08.20,8860118,56820g6034f9281,691825s1703,Restaurant
21.07.20,8816742,24199c7437c2098,159424f7959,Restaurant
17.08.20,4588191,21181q8987d6705,832121u9629,Restaurant
05.08.20,1506377,73846d1536z9053,938934b4792,Restaurant
14.08.20,5382887,26448y1481t5223,557988g5336,Restaurant
10.08.20,9490525,89174x8702g5900,606147q5649,Restaurant
08.08.20,3252171,39746e5261n5769,509910z3297,Restaurant
03.08.20,6480845,38351n4472g7698,687041c8530,Restaurant
14.08.20,9666197,53817g7107r6706,909373o8807,Retail store
13.07.20,4449350,39750v9145g6907,809064x7474,Restaurant
16.08.20,1198210,39257h2962s8469,729629l4733,Restaurant
22.08.20,4724104,97965g7213q3603,231630t2321,Restaurant
20.07.20,1688934,61171h4090h9421,802181g7135,Restaurant
15.07.20,8956853,64700k1431m5695,278992n1442,Restaurant
02.08.20,8074674,15620x5636b1781,531480v8507,Restaurant
06.08.20,5662784,54443y8557m6166,364123c8835,Restaurant
30.07.20,4330767,49315h1192n1188,573946c4521,Restaurant
18.07.20,6662047,22299j3807b4970,280572v9361,Restaurant
22.08.20,4819219,59327z3100a7558,717520w3887,Restaurant
30.07.20,4317192,82846r7630s2050,875725u6282,Restaurant
21.08.20,1244436,83226s8850m9526,548502s8496,Restaurant
07.08.20,6205369,46501d2023w7831,958247g7386,Restaurant
17.07.20,9440383,31838l5595b9575,713022v2711,Restaurant
17.08.20,5231583,84515b8313x1010,937226z4061,Restaurant
01.08.20,3963506,45582b7862j7947,793326h9819,Restaurant
19.07.20,3284574,32455v3809q7902,660822m1137,Restaurant
22.07.20,2545799,91654c1478n8644,241686j4263,Restaurant
30.07.20,5092755,63889q9558i4000,961434u2055,Restaurant
16.08.20,5782720,61528h2457a8638,845475m3780,Restaurant
01.08.20,3811917,71582v9837m4233,843262c5356,Restaurant
15.07.20,5428135,51717o8573o5219,942053r6910,Restaurant
17.08.20,3491618,52447h8266u8267,254160u1961,Restaurant
24.07.20,5052739,21540z6986c8040,635692m6807,Restaurant
06.08.20,9356016,75122n7326e4861,253237o3958,Restaurant
31.07.20,9323546,83515j5856e7401,510808j4325,Restaurant
11.08.20,8607199,72218d6015b8905,744959w9986,Restaurant
01.08.20,4096456,83093d7527p5105,220560y3451,Restaurant
15.07.20,9644957,63298t4821f7364,642067n4336,Restaurant
16.08.20,7826174,93502y7323a8980,660822m1137,Restaurant
18.07.20,6446511,75103g9079p2652,441382t3721,Restaurant
29.07.20,2708893,13263h9241h4531,788378u1174,Restaurant
05.08.20,6228018,49907j2759e8090,957767l8079,Retail store
28.07.20,5618341,21756p9231n5576,632927y3666,Restaurant
05.08.20,5107560,88905s2599q4820,505146w1582,Restaurant
31.07.20,7288406,52376u4348r2118,896675w9006,Retail store
17.08.20,2350801,37528q1872d3096,258795n7027,Restaurant
22.07.20,6225441,71544c2817s9840,164835q7890,Restaurant
13.08.20,3133814,70150d3674s5163,755353e8108,Restaurant
22.08.20,9349702,71836o8637o7055,270980w2232,Restaurant
12.08.20,1296593,77212f5034j5977,887126u6437,Restaurant
17.07.20,4685863,23852b3368y8758,241686j4263,Restaurant
17.08.20,3458534,81179q1280x3672,192976e3251,Restaurant
28.07.20,7984626,57457h6190a3946,844506a9914,Restaurant
16.07.20,4615990,87311s6005e6109,606147q5649,Restaurant
27.07.20,8911099,86816z1277u1915,238913y4112,Restaurant
29.07.20,6133618,16363a6217y2679,745167k4843,Restaurant
12.08.20,2765571,59066c1983x4011,383217b8485,Restaurant
05.08.20,3091613,41039a2220w1162,609378m3149,Restaurant
14.07.20,7182543,97263y1325r8841,748884p1997,Restaurant
07.08.20,5375077,66157v2447e3164,588781f4486,Restaurant
02.08.20,2870196,96503s2271e6300,612119d4768,Restaurant
09.08.20,6588756,17657q4187x7466,685481j6563,Restaurant
16.08.20,7660184,27348f9315a1384,923496b1261,Restaurant
30.07.20,3629965,24326y6642j7755,729629l4733,Restaurant
15.07.20,4956945,53856x4280e6276,937226z4061,Restaurant
16.07.20,5929385,95864g4151r4315,728206q8426,Restaurant
18.07.20,4537971,21060p3708c3138,961434u2055,Restaurant
20.07.20,5610284,53312w9067r9460,636373z3028,Restaurant
07.08.20,2425732,52814v5238h3489,659198c9314,Restaurant
17.08.20,5879602,40576p2283z5214,268128q3843,Restaurant
11.08.20,3122674,80050o6381n3997,868374s3978,Restaurant
14.07.20,9900184,15225n1653a7221,449438j6960,Restaurant
01.08.20,3845192,56496m3579u4743,744959w9986,Restaurant
25.07.20,4388224,71005d1332c7655,908443l6419,Restaurant
19.08.20,4206725,11835p1172y9499,392919j7713,Restaurant
05.08.20,6931124,21733b2027h1266,629161b9445,Restaurant
25.07.20,2122990,38084a1432z3184,258795n7027,Restaurant
17.08.20,2544066,76285c7113t3136,231630t2321,Restaurant
08.08.20,4418886,31955s8030u6394,414099g1879,Restaurant
24.07.20,7845079,38559n8219g7069,702471y9270,Restaurant
22.07.20,2885670,11696g3785e9027,275842a8803,Restaurant
15.08.20,2125003,45794s5297i7210,211675s2957,Restaurant
15.07.20,4515197,97788q3910v8268,509910z3297,Restaurant
22.08.20,5478063,27951w2131h8711,241686j4263,Restaurant
20.07.20,3318544,77923o4977s8758,202269q3152,Restaurant
23.07.20,1980472,99730b5787x9141,761617h5377,Restaurant
21.08.20,9511478,85906f6689t7377,884139t4798,Restaurant
10.08.20,4927691,54280s3403j5867,164835q7890,Restaurant
27.07.20,4259752,15438t2848b2109,636480f2580,Restaurant
16.08.20,7903049,79144z3210u7751,383217b8485,Restaurant
24.07.20,7686633,98108d3114z8032,211675s2957,Restaurant
22.07.20,6278484,10643t6802d1159,522733e3638,Restaurant
28.07.20,5075974,31268k1346h6121,929750i1407,Restaurant
01.08.20,1986837,74070s5187h8499,599174z9075,Restaurant
09.08.20,3450942,75145a2960w9003,887126u6437,Restaurant
13.08.20,2356741,95067t6027t5458,809064x7474,Restaurant
20.08.20,2152828,41806x8169b9893,271084d3831,Restaurant
31.07.20,4363371,28706d5376u4939,254223s5133,Restaurant
19.08.20,3100937,20929k4574d9696,943504l8244,Restaurant
20.07.20,9015549,48245o8673w2788,735824c6119,Restaurant
26.07.20,1593153,12567e5149u3471,585293v5839,Restaurant
16.07.20,9157746,16915k6343u9272,231630t2321,Restaurant
27.07.20,2966459,88898i7128o8507,752309g1828,Restaurant
03.08.20,3943938,55659f7156z7235,971604h3401,Restaurant
29.07.20,1752258,77684x1888l3737,307413s3947,Restaurant
28.07.20,3070126,50274l9158d6188,103690x9634,Restaurant
15.07.20,3771540,90181j7540g7694,650659s4777,Restaurant
12.08.20,2828147,46295d8826f8353,348911r9088,Restaurant
10.08.20,6944296,80154j6141b6286,588571n3685,Restaurant
15.07.20,6712725,36850s8845x6240,998761w5416,Restaurant
15.08.20,3728942,37267r3030a7764,120772q9252,Restaurant
13.08.20,4058850,15783r5631m9612,513275x9828,Restaurant
20.07.20,7850435,90339b2790i5409,852066t8031,Restaurant
30.07.20,2886296,44525o4986z2492,717102x8936,Restaurant
10.08.20,3337160,60121j8919j7269,450559s5533,Restaurant
05.08.20,6272068,14264c3364d2203,659297x6319,Restaurant
03.08.20,4494756,66011o4580r2566,282607e3048,Restaurant
16.07.20,4270256,58763l6031n4615,907598f5618,Restaurant
15.08.20,7698783,56988i2519b7408,929750i1407,Restaurant
28.07.20,2759146,60257y3839u6437,606147q5649,Restaurant
16.07.20,6855901,17819n1578j4579,163106u7195,Restaurant
21.08.20,5309089,63096o8524x7625,122915b3615,Restaurant
16.07.20,2208357,34732w6077z9880,384212s8277,Restaurant
22.08.20,4903973,37054u9405k4660,235486k4530,Restaurant
16.08.20,1184530,17849d5702k1949,799770g2495,Restaurant
19.07.20,5515727,60039c8746z2367,321452q1122,Restaurant
20.07.20,3506588,44129m4268o2982,733716r7600,Restaurant
16.07.20,7630166,94152f7972a9701,302553d6496,Restaurant
09.08.20,7799621,62880y7196s3690,557726k9867,Restaurant
03.08.20,6765729,96672m8891g6508,450559s5533,Restaurant
14.08.20,1388949,30486n4423u9986,557726k9867,Restaurant
12.08.20,9009702,18831f3260o2792,942053r6910,Restaurant
02.08.20,6581124,64915k1715r3651,881921j3237,Restaurant
07.08.20,5481660,56625x2398r5582,707588r6069,Restaurant
22.08.20,6641660,57905w6882w1449,674896o4266,Restaurant
15.07.20,5541482,20104j6486b4493,309711y2981,Restaurant
24.07.20,8706590,87056x9312n3994,259247f3330,Restaurant
18.08.20,3556700,99506w1645u4093,136775f3077,Restaurant
13.07.20,3307402,30976o8912b1069,901302j4993,Restaurant
11.08.20,4941339,12862t7822k3594,475177a9562,Restaurant
18.08.20,5705156,85074f3511f9993,948949k4138,Restaurant
31.07.20,2291247,46328a4246p1873,847068j9672,Restaurant
11.08.20,3964704,61585n2676y3963,644848i7830,Restaurant
01.08.20,5340506,46312w7897v4788,414099g1879,Restaurant
19.08.20,9903144,19160f8094b4395,303031n7263,Restaurant
30.07.20,1098780,29049b7217b2805,456841w2681,Restaurant
15.07.20,4705871,27978g6419s1680,692477l9844,Restaurant
28.07.20,3663352,18309k6004h5777,543138h4481,Restaurant
27.07.20,5378233,97263f5445v3493,259816a5385,Restaurant
11.08.20,8016821,43023x6543o3029,253237o3958,Restaurant
10.08.20,4688737,77065q3832p1253,827675z8057,Restaurant
19.08.20,2697235,13574i9664f6924,411748x8176,Restaurant
29.07.20,7431922,40328k3298c9475,942053r6910,Restaurant
23.07.20,3122350,62973x8280u2561,762392h6705,Restaurant
26.07.20,7735755,66927p2039p7215,632427c4633,Restaurant
28.07.20,6145648,20452z9241i6245,410071t4701,Restaurant
21.07.20,5334424,37587k5448u1600,702471y9270,Restaurant
18.07.20,4211747,23184n5193a2122,196931k5519,Restaurant
21.07.20,9149881,92982r2156b3892,886208n2053,Restaurant
21.07.20,9666316,32680m8784q7577,509910z3297,Restaurant
14.07.20,7111022,96898i6165s8151,531480v8507,Restaurant
30.07.20,8693698,56976i6044c3085,315288q9307,Restaurant
03.08.20,9409908,41211i9429l3239,729629l4733,Restaurant
17.08.20,4105876,67622m3993q9728,361216z6449,Restaurant
08.08.20,5006755,22369a7927g6720,640922s3841,Restaurant
25.07.20,1983990,39928z3794k3752,690429k1728,Restaurant
17.07.20,8483711,62064n3360r4371,729336c9300,Restaurant
25.07.20,9938354,76310m8829n2194,383217b8485,Restaurant
22.08.20,5464606,84976c6445x1632,725492p3150,Restaurant
30.07.20,6546707,29473i8179c5196,557726k9867,Restaurant
09.08.20,9308889,25215x6426q9440,821380f7138,Restaurant
13.08.20,5292023,75004l8830x8495,461713o1008,Restaurant
16.08.20,4070672,85263s1946f4040,414379v8013,Restaurant
22.08.20,1194838,40491k1497w7011,896430s1281,Restaurant
30.07.20,6578769,72402x2685s7436,248706j3783,Restaurant
08.08.20,9233651,89887q2180k7758,828892z2626,Restaurant
21.07.20,2866041,84440l7747h6669,305277d4844,Restaurant
30.07.20,5392003,68015r3019h8762,485196q7880,Restaurant
18.08.20,8955828,16200x5573v8896,216498n4482,Restaurant
14.07.20,9714608,39038j9447x5799,659297x6319,Restaurant
27.07.20,7070062,80889p6004i1107,192786j3206,Restaurant
15.07.20,3916644,96763n2829o5672,346923x1686,Restaurant
20.07.20,4702293,98580h9604v9657,821380f7138,Restaurant
17.07.20,7859641,27375k6060k5077,629161b9445,Restaurant
13.08.20,1116293,71751g7015m5094,534303r8296,Restaurant
14.08.20,6257288,46571i7664m9686,636719e8599,Restaurant
19.08.20,8139004,56134r3720t7556,875725u6282,Restaurant
26.07.20,6912218,12938m6650w1865,617525n8737,Restaurant
27.07.20,3547646,78548w3399i1242,685481j6563,Restaurant
15.07.20,8318545,54931v1717g4050,243604r1416,Restaurant
06.08.20,9686478,77525m7930f1363,575764s4990,Restaurant
22.07.20,3896751,10199x4751x2472,383217b8485,Restaurant
22.08.20,5035669,51731l6547y9810,953431a8592,Restaurant
02.08.20,9780456,91305h5204a1779,401602g1710,Restaurant
16.07.20,5604406,39096n5269u2096,163497n4243,Restaurant
21.08.20,1158014,42571j9408o3101,739171l8588,Restaurant
16.08.20,7617113,63209w8153q7004,386615k5470,Restaurant
13.08.20,7958663,44042m5160j9673,886208n2053,Restaurant
27.07.20,2108209,57450b7477c9034,923496b1261,Restaurant
20.08.20,2070657,92125u1608i7387,941155p2895,Restaurant
24.07.20,1981551,33366t7268v8998,182373q3145,Restaurant
14.08.20,6243421,20465x3354k1695,729336c9300,Restaurant
07.08.20,5433356,81058q5823y6764,871389t1216,Restaurant
29.07.20,6676353,14338n9784o3419,961859n8056,Restaurant
18.08.20,5917530,16746b8919b3796,259932n9399,Restaurant
31.07.20,4720269,29691j1878n7661,903531c8977,Restaurant
18.08.20,8076132,28585x2335b1900,182722v9238,Restaurant
13.08.20,3596886,65284u5758x9763,923496b1261,Restaurant
29.07.20,6949062,20921l2276j1177,401602g1710,Restaurant
20.07.20,7233299,19776u8022m9291,379963c5900,Restaurant
14.08.20,4060928,83214c8649i9954,529621g7943,Restaurant
18.07.20,3033776,75659q1642q4734,242506i9800,Restaurant
15.07.20,3289764,60475n8051w4458,440960y8238,Restaurant
15.07.20,9176951,56550l3066j1163,926232q4436,Restaurant
13.08.20,4935678,21524c6446e6210,509910z3297,Restaurant
15.07.20,9904221,69371h6019t4792,876157e8275,Restaurant
20.08.20,2187385,31681n6325t2295,618765i2910,Restaurant
13.07.20,1548335,56345q4444y3117,383217b8485,Restaurant
29.07.20,8703165,73654i8054a1629,192976e3251,Restaurant
24.07.20,8204859,10596q4300r2122,192976e3251,Restaurant
22.08.20,7560954,65594t6022l1704,302553d6496,Restaurant
01.08.20,9988587,53063t8225j8016,888156o7638,Restaurant
19.07.20,6529666,78853p2902i6128,787033h9873,Restaurant
19.08.20,8541758,26752q7912x4700,965620i3151,Restaurant
16.07.20,1451367,52907k4196j6528,387302p9794,Restaurant
31.07.20,8759689,76875t2066d7865,192976e3251,Restaurant
06.08.20,7076888,50442d9117g3033,509910z3297,Restaurant
22.08.20,7498384,34557f6258w3483,957767l8079,Retail store
20.07.20,7481261,20146a8363q9057,876157e8275,Restaurant
18.08.20,3966233,59477t4019q8751,111108g9978,Restaurant
18.07.20,8240627,71040z5397d1359,252054i8717,Restaurant
15.07.20,3589184,36259i1450n5778,501986k8272,Restaurant
12.08.20,3853498,60655e3538z7281,742043e3580,Restaurant
08.08.20,3577917,58747o7868e7195,227319x5724,Restaurant
11.08.20,2377617,45698u5341r2608,298024c7556,Restaurant
19.08.20,1725394,96879k4101o5836,827675z8057,Restaurant
07.08.20,8004000,34083u8209l1998,960620r6406,Restaurant
17.08.20,7224502,34806h1915e3412,414099g1879,Restaurant
21.07.20,8009898,16710x8629i2639,346923x1686,Restaurant
11.08.20,6305270,59546w1533u3308,507697s5973,Restaurant
16.07.20,4182156,34631x7798b7399,828892z2626,Restaurant
16.07.20,1623492,72607z4908b6255,942053r6910,Restaurant
24.07.20,8813356,46718j5462h3696,906121t8499,Restaurant
29.07.20,9971247,19153p7306x4708,340200u6369,Restaurant
26.07.20,5045797,81737f3034m6135,109391h2356,Restaurant
18.08.20,4708876,57463v1512j5909,414099g1879,Restaurant
24.07.20,3462242,27756x5789t1452,310260c7965,Restaurant
18.07.20,1048892,53966r1145z1858,650499e7020,Restaurant
17.08.20,4142078,73297a6817v4018,886208n2053,Restaurant
19.08.20,8106210,92623e1112k9380,232664z5482,Restaurant
14.08.20,3421564,13354o5919v2580,426075w6082,Restaurant
05.08.20,7964376,10669i7446q7201,569765k4221,Restaurant
13.08.20,1754354,42220k1186o7360,405525q4908,Restaurant
18.08.20,1435231,18061u7235k1719,619889s1941,Restaurant
17.08.20,9571203,52123v3981e5033,942053r6910,Restaurant
15.08.20,5001416,35705c6344h4813,640922s3841,Restaurant
17.08.20,2760567,14811t6127h4964,583902i1446,Restaurant
18.07.20,5938535,81161z5121p5904,646782p4656,Restaurant
18.07.20,6986416,20847q8993u6908,253237o3958,Restaurant
16.07.20,7783723,46970y9158l8310,729336c9300,Restaurant
10.08.20,9541101,42688f6960n2823,940726t9955,Restaurant
24.07.20,6041972,83631e8215w6831,302553d6496,Restaurant
14.07.20,1374870,64501c1368z1088,415230f1437,Restaurant
31.07.20,7045084,16833c4096q2725,414099g1879,Restaurant
30.07.20,3168655,47190o4663a4635,961434u2055,Restaurant
16.08.20,6791984,99700e5202u5052,569765k4221,Restaurant
20.07.20,3706012,41623v5867o7029,274104a2051,Restaurant
22.08.20,4587832,36732x5595s4793,383217b8485,Restaurant
15.08.20,4736406,35435x7165t1379,121652c6967,Restaurant
18.08.20,7784394,47663q4626v4800,805054h8146,Restaurant
29.07.20,5928296,95917d8314w2386,575764s4990,Restaurant
26.07.20,7322367,46839w2663g8429,125116k5972,Restaurant
17.07.20,2404760,95186m6293y7606,392806d7126,Restaurant
24.07.20,7037719,70411s3140o3503,795758h3274,Restaurant
06.08.20,5318649,16398j3980i2077,750778t8562,Restaurant
10.08.20,1560105,45622j4963x9126,702471y9270,Restaurant
27.07.20,5038450,66560x8215y4253,618549q5701,Restaurant
24.07.20,2787319,70845y9293d3633,561473u7086,Restaurant
02.08.20,4713517,57544m2019q8582,103690x9634,Restaurant
28.07.20,1787591,24462l6510r8010,487299x2579,Restaurant
04.08.20,3528139,71748x6123a3210,929921e3446,Restaurant
11.08.20,6047933,67861w1111u6946,844120m4956,Restaurant
16.07.20,3437790,15366i6192q1244,258795n7027,Restaurant
20.08.20,3214375,66364g9832z1606,488156s1820,Restaurant
23.07.20,4461944,46841t3739d1072,705247h4809,Restaurant
20.08.20,7518355,56235s8888p9189,636373z3028,Restaurant
10.08.20,1657128,25804q3323a7076,414099g1879,Restaurant
23.07.20,5547577,93130r3667y7566,740780z8574,Restaurant
13.07.20,2364806,70431d2207g7135,379963c5900,Restaurant
27.07.20,6203588,18189r1716x6828,387302p9794,Restaurant
26.07.20,8001994,85738r1409v1734,409916j1368,Restaurant
06.08.20,6161862,82490g4291d9155,908443l6419,Restaurant
12.08.20,2815389,75897f3220p4986,278992n1442,Restaurant
25.07.20,6536630,39763w5234j9741,782275w3990,Restaurant
28.07.20,8631578,76549u1332i8235,735824c6119,Restaurant
27.07.20,7748955,27744q6983g9770,340200u6369,Restaurant
26.07.20,7463389,37252r4338z1589,157124b4791,Restaurant
31.07.20,1957806,86383h7963b8350,241686j4263,Restaurant
20.07.20,4219637,67165r9795g5731,505146w1582,Restaurant
10.08.20,2742264,74388p9154c5478,707939j6068,Restaurant
24.07.20,3985095,98605k8759f1758,642067n4336,Restaurant
05.08.20,9466561,73441q6445f1385,133833n5564,Restaurant
10.08.20,7603960,30182n2784u1717,310260c7965,Restaurant
13.08.20,1840376,53896h8013v9488,552139h7706,Restaurant
19.08.20,6635484,49442t6112g1426,414099g1879,Restaurant
17.08.20,2262795,20429n9013u4784,619889s1941,Restaurant
29.07.20,1556395,53251l4755k2524,326711f3657,Restaurant
23.07.20,2018633,28313s4493n9720,485196q7880,Restaurant
21.08.20,9002841,96656i4617m4164,896159f9257,Restaurant
03.08.20,2088526,87000z5539x1724,636480f2580,Restaurant
28.07.20,7927016,87531x8054t7330,802629o1712,Restaurant
20.07.20,9154754,79241z6041b1761,545564h5297,Restaurant
21.07.20,9418144,17546p5026n3501,384212s8277,Restaurant
14.07.20,7755956,84221o1477n3658,545564h5297,Restaurant
08.08.20,7150925,23416d2262r5132,231630t2321,Restaurant
24.07.20,1203626,56319z9832i4846,636373z3028,Restaurant
05.08.20,3607232,36567x2207b1245,117657k7742,Restaurant
17.07.20,1360392,73262u4355e1366,612368f9712,Restaurant
07.08.20,6654415,58163j3132s5102,740780z8574,Restaurant
21.07.20,3347662,78644r3244p1035,712471g9172,Restaurant
14.07.20,9606246,37224y9781k9105,690429k1728,Restaurant
14.08.20,5476519,12169o4074k8628,449516b7889,Restaurant
31.07.20,6954088,73997g4182q2782,243604r1416,Restaurant
27.07.20,5894067,65401o9300q4595,271084d3831,Restaurant
02.08.20,7942606,93440p1065u7468,383217b8485,Restaurant
16.07.20,6607583,16115p5356q4566,759199m7525,Restaurant
19.07.20,5617846,39597m2936f9832,100523y1107,Restaurant
09.08.20,1175929,28441g4301d3659,245095e7894,Restaurant
